album_id,album_name,album_type,artists,release_year,release_date,cover_album,total_tracks,available_markets,total_available_markets,album_uri
4jjp8jYxe3krFYeOnJxfNx,Monster Millennium Hits,compilation,Various Artists,2019,2019-10-25,https://i.scdn.co/image/ab67616d0000b273c31a6fc1b8d4545d07ad9d80,20,"AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JP,KW,LB,LT,LU,LV,MA,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TR,TW,US,UY,VN,ZA",73,spotify:album:4jjp8jYxe3krFYeOnJxfNx
0oMHEiOI8FROtEQM1QTCVB,Throwback Thursday Mix Vol. 4,compilation,Various Artists,2019,2019-10-25,https://i.scdn.co/image/ab67616d0000b273c3bce86099028af695af2b96,50,"AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JP,KW,LB,LT,LU,LV,MA,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TR,TW,US,UY,VN,ZA",73,spotify:album:0oMHEiOI8FROtEQM1QTCVB
1Cm34zmpFv3JlFWhAKeHYe,Rock Anthems,compilation,Various Artists,2019,2019-10-25,https://i.scdn.co/image/ab67616d0000b2738a571aff76d32a9bb2bf4af3,46,"AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JP,KW,LB,LT,LU,LV,MA,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TR,TW,US,UY,VN,ZA",73,spotify:album:1Cm34zmpFv3JlFWhAKeHYe
6jWGTM4Zlg2RDD4QkupsQu,Night Songs,compilation,Various Artists,2019,2019-11-08,https://i.scdn.co/image/ab67616d0000b273342f5aa692d7ffc57e90cad3,26,"AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JP,KW,LB,LT,LU,LV,MA,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TR,TW,US,UY,VN,ZA",73,spotify:album:6jWGTM4Zlg2RDD4QkupsQu
37xZuo5P2QN8qL5FWZONAh,Rewind 2000's,compilation,Various Artists,2019,2019-11-08,https://i.scdn.co/image/ab67616d0000b273bd61473285095e85058de194,30,"AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JP,KW,LB,LT,LU,LV,MA,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TR,TW,US,UY,VN,ZA",73,spotify:album:37xZuo5P2QN8qL5FWZONAh
1hLj5TFdTdo8xxYES9CHSO,Cold & Lonely Nights,compilation,Various Artists,2019,2019-11-08,https://i.scdn.co/image/ab67616d0000b2736b03246f389cad42c4f11bb6,25,"AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JP,KW,LB,LT,LU,LV,MA,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TR,TW,US,UY,VN,ZA",73,spotify:album:1hLj5TFdTdo8xxYES9CHSO
7sUPHO4ODgwtHs9ohwgc3p,Soirée Halloween 2019,compilation,Various Artists,2019,2019-11-08,https://i.scdn.co/image/ab67616d0000b2731ac68c40b9b37cc29e47b94d,24,"AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JP,KW,LB,LT,LU,LV,MA,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TR,TW,US,UY,VN,ZA",73,spotify:album:7sUPHO4ODgwtHs9ohwgc3p
4Uxi0d6369imRtPjLjLGim,Throwback Thursday Mix Vol. 5,compilation,Various Artists,2019,2019-11-08,https://i.scdn.co/image/ab67616d0000b2736932a4f6363974e092a433c5,50,"AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JP,KW,LB,LT,LU,LV,MA,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TR,TW,US,UY,VN,ZA",73,spotify:album:4Uxi0d6369imRtPjLjLGim
286nxxKXABBCD61G8JfXXb,Greatest Hits,compilation,Various Artists,2019,2019-11-15,https://i.scdn.co/image/ab67616d0000b273a3b2863f65c1dfdd6fc94f69,63,"AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JP,KW,LB,LT,LU,LV,MA,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TR,TW,US,UY,VN,ZA",73,spotify:album:286nxxKXABBCD61G8JfXXb
1QgqZD9a32WpKpVQjmfCZO,"The Chain (From ""Gears 5"")",single,Evanescence,2019,2019-11-22,https://i.scdn.co/image/ab67616d0000b2735f7b27dca1c3f1aa5c2a6f06,1,"AR,BO,BR,CA,CL,CO,CR,DO,EC,GT,HN,MX,NI,PA,PE,PY,SV,US,UY",19,spotify:album:1QgqZD9a32WpKpVQjmfCZO
053OECifPxrpiOKbiaP5Nm,The Chain,single,Evanescence,2019,2019-11-22,https://i.scdn.co/image/ab67616d0000b273a12a2b102df100d4b6921d23,1,"AD,AE,AT,AU,BE,BG,BH,CH,CY,CZ,DE,DK,DZ,EE,EG,ES,FI,FR,GB,GR,HK,HU,ID,IE,IL,IN,IS,IT,JO,KW,LB,LI,LT,LU,LV,MA,MC,MT,MY,NL,NO,NZ,OM,PH,PL,PT,QA,RO,SA,SE,SG,SK,TH,TN,TR,TW,VN,ZA",58,spotify:album:053OECifPxrpiOKbiaP5Nm
06lCOYQj86ep2FQ5E7zfJg,The Chain (From Gears 5),single,Evanescence,2019,2019-11-22,https://i.scdn.co/image/ab67616d0000b2736f39b9a260509fba7c4dd518,1,JP,1,spotify:album:06lCOYQj86ep2FQ5E7zfJg
6MteKuwDRDPwH9n6mKy1iz,Halloween,compilation,Various Artists,2019,2019-11-29,https://i.scdn.co/image/ab67616d0000b27315edf274dd793ce21eb46a9c,27,"AT,CH,DE",3,spotify:album:6MteKuwDRDPwH9n6mKy1iz
0jpoYCEF9y14GDcinqiaQF,Rock 2019,compilation,Various Artists,2019,2019-12-06,https://i.scdn.co/image/ab67616d0000b273080d9b72b14d64b47a703328,45,"AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JP,KW,LB,LT,LU,LV,MA,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TR,TW,US,UY,VN,ZA",73,spotify:album:0jpoYCEF9y14GDcinqiaQF
3yzUFutpvBhRXXiUDnoHGx,NOW Rock Air Guitar Anthems,compilation,Various Artists,2019,2019-12-13,https://i.scdn.co/image/ab67616d0000b273e08ee461beaae6c4da64c4f2,21,"AE,AR,AT,AU,BE,BH,BO,BR,CA,CH,CL,CO,CR,CY,DE,DK,DO,DZ,EC,EG,ES,FI,FR,GB,GR,GT,HK,HN,ID,IE,IL,IN,IS,IT,JP,KW,LB,LU,MA,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PT,PY,QA,SA,SE,SG,SV,TH,TR,TW,US,UY,VN,ZA",64,spotify:album:3yzUFutpvBhRXXiUDnoHGx
5McDJv39NNylSTz1zndmOK,Class Of '03,compilation,Various Artists,2019,2019-12-20,https://i.scdn.co/image/ab67616d0000b27389dbf0789532e53824af87de,20,"AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JP,KW,LB,LT,LU,LV,MA,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TR,TW,US,UY,VN,ZA",73,spotify:album:5McDJv39NNylSTz1zndmOK
3UFmuem4lGUTSS5Oye9uqq,big sad,compilation,Various Artists,2019,2019-12-20,https://i.scdn.co/image/ab67616d0000b273529eea0489e0348a6019d560,24,"AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JP,KW,LB,LT,LU,LV,MA,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TR,TW,US,UY,VN,ZA",73,spotify:album:3UFmuem4lGUTSS5Oye9uqq
2lxJJ1Gk0hluNYqBlemlb4,"Sex, Drugs, Rock 'N' Roll",compilation,Various Artists,2019,2019-12-20,https://i.scdn.co/image/ab67616d0000b273ef9e933364665989c75354fd,30,"AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JP,KW,LB,LT,LU,LV,MA,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TR,TW,US,UY,VN,ZA",73,spotify:album:2lxJJ1Gk0hluNYqBlemlb4
586OXLypFOkQ2FdMCOzZ5N,Emo Classics,compilation,Various Artists,2019,2019-12-20,https://i.scdn.co/image/ab67616d0000b2738bd49068bf11fc8d0c52798e,19,"AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JP,KW,LB,LT,LU,LV,MA,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TR,TW,US,UY,VN,ZA",73,spotify:album:586OXLypFOkQ2FdMCOzZ5N
53RP1ZPLTpJ2HHsSr6od6S,Sad Songs Sing-Along,compilation,Various Artists,2020,2020-01-03,https://i.scdn.co/image/ab67616d0000b273383ba5cb324a225f644a2027,20,"AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JP,KW,LB,LT,LU,LV,MA,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TR,TW,US,UY,VN,ZA",73,spotify:album:53RP1ZPLTpJ2HHsSr6od6S
7H1kjRJpRaBEiby6nOgrkz,Sad Music,compilation,Various Artists,2020,2020-01-03,https://i.scdn.co/image/ab67616d0000b2734c8053587c8ec130c39326fb,29,"AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JP,KW,LB,LT,LU,LV,MA,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TR,TW,US,UY,VN,ZA",73,spotify:album:7H1kjRJpRaBEiby6nOgrkz
0x8eHYxy44gViOqnOSEg9m,Nostalgia 2000's,compilation,Various Artists,2020,2020-01-03,https://i.scdn.co/image/ab67616d0000b27361debef27111d3c1a1bd5e12,36,"AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JP,KW,LB,LT,LU,LV,MA,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TR,TW,US,UY,VN,ZA",73,spotify:album:0x8eHYxy44gViOqnOSEg9m
0IpuHl2S3rACtra5VzOfFr,2000's Nostalgia,compilation,Various Artists,2020,2020-01-31,https://i.scdn.co/image/ab67616d0000b27351a008a4adfb33a63ba67825,34,"AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JP,KW,LB,LT,LU,LV,MA,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TR,TW,US,UY,VN,ZA",73,spotify:album:0IpuHl2S3rACtra5VzOfFr
0VenBjpc22ykXtXhCPGxOM,Heavy Metal Workout Music,compilation,Various Artists,2020,2020-03-20,https://i.scdn.co/image/ab67616d0000b2737090154e635d86f1ad7abd0d,17,"AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JP,KW,LB,LT,LU,LV,MA,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TR,TW,US,UY,VN,ZA",73,spotify:album:0VenBjpc22ykXtXhCPGxOM
3uZiPlIMf0TYM7LzDUnrNS,Nostalgia,compilation,Various Artists,2020,2020-03-27,https://i.scdn.co/image/ab67616d0000b27343467c1eea6fab5494989171,38,"AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JP,KW,LB,LT,LU,LV,MA,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TR,TW,US,UY,VN,ZA",73,spotify:album:3uZiPlIMf0TYM7LzDUnrNS
2YXpMPoyWlXaghSCSyINEh,Wasted On You,single,Evanescence,2020,2020-04-24,https://i.scdn.co/image/ab67616d0000b273521518311dbb8bfabd14d0b3,1,"AD,AT,AU,BE,BG,CH,CY,CZ,DE,DK,DZ,EE,ES,FI,FR,GB,GR,HK,HU,ID,IE,IL,IN,IS,IT,LI,LT,LU,LV,MA,MC,MT,MY,NL,NO,NZ,PH,PL,PT,RO,SE,SG,SK,TH,TN,TR,TW,VN,ZA",49,spotify:album:2YXpMPoyWlXaghSCSyINEh
1n4eQQrvdJtAGxDaHk4pW1,Jobba hemma,compilation,Various Artists,2020,2020-04-24,https://i.scdn.co/image/ab67616d0000b273f65c9acd25cafd19e4f9cd75,64,SE,1,spotify:album:1n4eQQrvdJtAGxDaHk4pW1
2jlEdUguA6Fu9kVEvHPF9F,Just Cry,compilation,Various Artists,2020,2020-04-24,https://i.scdn.co/image/ab67616d0000b273f4b3c48d0124b4ac0ab584c4,28,"AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JP,KW,LB,LT,LU,LV,MA,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TR,TW,US,UY,VN,ZA",73,spotify:album:2jlEdUguA6Fu9kVEvHPF9F
1GXtqtmRnjLjxZVzuzOpGS,Female Rockers,compilation,Various Artists,2020,2020-05-08,https://i.scdn.co/image/ab67616d0000b273d90e833affbecb4e35be699b,33,"AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JP,KW,LB,LT,LU,LV,MA,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TR,TW,US,UY,VN,ZA",73,spotify:album:1GXtqtmRnjLjxZVzuzOpGS
5TKAtS5ctVf4vchOeyz9xg,00's Rock,compilation,Various Artists,2020,2020-05-08,https://i.scdn.co/image/ab67616d0000b2730b003ac4e4a61de1d08405dd,28,"AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JP,KW,LB,LT,LU,LV,MA,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TR,TW,US,UY,VN,ZA",73,spotify:album:5TKAtS5ctVf4vchOeyz9xg
2UXSy8F6NK0ACx3XX2Py2X,Bateu a Bad Rock,compilation,Various Artists,2020,2020-05-15,https://i.scdn.co/image/ab67616d0000b27371656252f8237d2c3c065d59,40,"AR,BO,BR,CL,CO,CR,EC,GT,HN,MX,NI,PA,PE,PY,SV,UY",16,spotify:album:2UXSy8F6NK0ACx3XX2Py2X
6c6F6LfKFtlUlUFAPdFSRI,2000's Power hits - anni duemila,compilation,Various Artists,2020,2020-05-15,https://i.scdn.co/image/ab67616d0000b273df14e5d3b05768d31a0d3a38,113,IT,1,spotify:album:6c6F6LfKFtlUlUFAPdFSRI
3yqlIZQEpMCgDA0CSUdxP9,Smutne piosenki,compilation,Various Artists,2020,2020-05-15,https://i.scdn.co/image/ab67616d0000b273d784f012c4207627083aa75b,29,PL,1,spotify:album:3yqlIZQEpMCgDA0CSUdxP9
2FaOBszUPhFpdmYhpzDjjp,Meteore - One Hit Wonders,compilation,Various Artists,2020,2020-05-15,https://i.scdn.co/image/ab67616d0000b27370c68dabcb6a20f2355ad55d,31,IT,1,spotify:album:2FaOBszUPhFpdmYhpzDjjp
3DM1C3zVS6hofcKVUFY4Cz,00-talets hits,compilation,Various Artists,2020,2020-05-22,https://i.scdn.co/image/ab67616d0000b273f1113c0c9a1d2af329983dcd,76,SE,1,spotify:album:3DM1C3zVS6hofcKVUFY4Cz
